"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01007";"BUJARI";"9";"7";"Deputado Estadual";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"10000050007";"FRENTE - PSOL, PV, PRP E PPL";"PSOL / PV / PRP / PPL";"N";"33";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01120";"ACRELÂNDIA";"8";"7";"Deputado Estadual";"Coligação";"55";"PSD";"Partido Social Democrático";"10000050284";"MUDANÇA E COMPETÊNCIA - II";"PSD / MDB";"N";"168";"46"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01392";"RIO BRANCO";"9";"7";"Deputado Estadual";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"10000050028";"FRENTE POPULAR REPUBLICANA SOCIAL ";"PROS / PODE / PRB";"N";"2406";"34"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01511";"PLÁCIDO DE CASTRO";"8";"7";"Deputado Estadual";"Coligação";"19";"PODE";"Podemos";"10000050028";"FRENTE POPULAR REPUBLICANA SOCIAL ";"PROS / PODE / PRB";"N";"231";"11"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01074";"CRUZEIRO DO SUL";"4";"7";"Deputado Estadual";"Coligação";"54";"PPL";"Partido Pátria Livre";"10000050007";"FRENTE - PSOL, PV, PRP E PPL";"PSOL / PV / PRP / PPL";"N";"3";"5"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01031";"SANTA ROSA DO PURUS";"3";"7";"Deputado Estadual";"Partido isolado";"18";"REDE";"Rede Sustentabilidade";"10000050039";"PARTIDO ISOLADO";"REDE";"N";"0";"3"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01023";"PORTO ACRE";"1";"7";"Deputado Estadual";"Coligação";"54";"PPL";"Partido Pátria Livre";"10000050007";"FRENTE - PSOL, PV, PRP E PPL";"PSOL / PV / PRP / PPL";"N";"5";"4"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01112";"EPITACIOLÂNDIA";"6";"3";"Governador";"Coligação";"11";"PP";"Partido Progressista";"10000050087";"MUDANÇA E COMPETÊNCIA";"PP / MDB / PSDB / DEM / PSD / PTB / PMN / SOLIDARIEDADE / PTC / PR / PPS";"N";"4694";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01538";"SENADOR GUIOMARD";"8";"3";"Governador";"Coligação";"17";"PSL";"Partido Social Liberal";"10000050011";"Muda Acre de Verdade";"PSL / PATRI / PSC";"N";"1406";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01139";"FEIJÓ";"7";"3";"Governador";"Partido isolado";"70";"AVANTE";"AVANTE";"10000050660";"PARTIDO ISOLADO";"AVANTE";"N";"6";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01104";"JORDÃO";"5";"3";"Governador";"Partido isolado";"70";"AVANTE";"AVANTE";"10000050660";"PARTIDO ISOLADO";"AVANTE";"N";"0";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01023";"PORTO ACRE";"1";"3";"Governador";"Partido isolado";"18";"REDE";"Rede Sustentabilidade";"10000050001";"PARTIDO ISOLADO";"REDE";"N";"36";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01457";"SENA MADUREIRA";"3";"3";"Governador";"Coligação";"17";"PSL";"Partido Social Liberal";"10000050011";"Muda Acre de Verdade";"PSL / PATRI / PSC";"N";"1112";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01007";"BUJARI";"9";"5";"Senador";"Coligação";"13";"PT";"Partido dos Trabalhadores";"10000050418";"Frente Popular do Acre";"PRB / PDT / PT / PODE / PROS / PC do B / PSB / PV / PSOL / PHS / PRTB / DC / PPL / PMB";"N";"3272";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01570";"ASSIS BRASIL";"6";"6";"Deputado Federal";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"10000050031";"CHAPINHA - FPA II";"PSOL / PV / PPL / PRP / PRB / PODE / PROS / PMB";"N";"11";"4"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01074";"CRUZEIRO DO SUL";"4";"6";"Deputado Federal";"Coligação";"11";"PP";"Partido Progressista";"10000050074";"Mudança e Competência 1";"PP / PSDB / PSD / MDB / DEM / SOLIDARIEDADE / PTC / PMN / PR / PTB / PPS";"N";"5485";"406"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01007";"BUJARI";"9";"6";"Deputado Federal";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"10000050063";"PARTIDO ISOLADO";"PDT";"N";"474";"52"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01058";"BRASILÉIA";"6";"6";"Deputado Federal";"Coligação";"13";"PT";"Partido dos Trabalhadores";"10000050220";"Frente Popular do Acre I";"PT / PSB / PHS / PC do B / DC";"N";"2794";"218"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01538";"SENADOR GUIOMARD";"8";"6";"Deputado Federal";"Coligação";"17";"PSL";"Partido Social Liberal";"10000050011";"Muda Acre de Verdade";"PSL / PATRI / PSC";"N";"993";"72"
